,route_id,service_id,trip_id,arrival_time,departure_time,stop_sequence,stop_id,stop_name,stop_lat,stop_lon,route_long_name,route_color,geometry,color
0,M72,MQ_B3-Weekday,MQ_B3-Weekday-034000_M72_601,05:40:00,05:40:00,1,405308,WEST 66 ST/FREEDOM PL,40.7765,-73.988634,East Side - West Side,6CBE45,POINT (-73.988634 40.7765),#6CBE45
1,M72,MQ_B3-Weekday,MQ_B3-Weekday-034000_M72_601,05:41:42,05:41:42,2,404865,W 70 ST/FREEDOM PL,40.778911,-73.986687,East Side - West Side,6CBE45,POINT (-73.986687 40.778911),#6CBE45
2,M72,MQ_B3-Weekday,MQ_B3-Weekday-034000_M72_601,05:42:23,05:42:23,3,405086,WEST END AV/WEST 70 ST,40.778725,-73.985135,East Side - West Side,6CBE45,POINT (-73.985135 40.778725),#6CBE45
3,M72,MQ_B3-Weekday,MQ_B3-Weekday-034000_M72_601,05:43:10,05:43:10,4,400853,W 72 ST/WEST END AV,40.779553,-73.984116,East Side - West Side,6CBE45,POINT (-73.984116 40.779553),#6CBE45
4,M72,MQ_B3-Weekday,MQ_B3-Weekday-034000_M72_601,05:44:00,05:44:00,5,405237,W 72 ST/BROADWAY,40.778765,-73.982161,East Side - West Side,6CBE45,POINT (-73.982161 40.778765),#6CBE45
5,M72,MQ_B3-Weekday,MQ_B3-Weekday-034000_M72_601,05:45:03,05:45:03,6,403606,W 72 ST/COLUMBUS AV,40.777403,-73.979019,East Side - West Side,6CBE45,POINT (-73.979019 40.777403),#6CBE45
6,M72,MQ_B3-Weekday,MQ_B3-Weekday-034000_M72_601,05:46:00,05:46:00,7,402269,W 72 ST/CENTRAL PK W,40.776206,-73.976177,East Side - West Side,6CBE45,POINT (-73.976177 40.776206),#6CBE45
7,M72,MQ_B3-Weekday,MQ_B3-Weekday-034000_M72_601,05:46:36,05:46:36,8,401344,CENTRAL PK W/W 70 ST,40.774837,-73.97716,East Side - West Side,6CBE45,POINT (-73.97716 40.774837),#6CBE45
8,M72,MQ_B3-Weekday,MQ_B3-Weekday-034000_M72_601,05:47:04,05:47:04,9,401345,CENTRAL PK W/W 68 ST,40.773569,-73.978045,East Side - West Side,6CBE45,POINT (-73.978045 40.773569),#6CBE45
9,M72,MQ_B3-Weekday,MQ_B3-Weekday-034000_M72_601,05:50:27,05:50:27,10,403494,E 65 ST/5 AV,40.767811,-73.969931,East Side - West Side,6CBE45,POINT (-73.969931 40.767811),#6CBE45
10,M72,MQ_B3-Weekday,MQ_B3-Weekday-034000_M72_601,05:51:00,05:51:00,11,404994,MADISON AV/E 66 ST,40.767836,-73.968184,East Side - West Side,6CBE45,POINT (-73.968184 40.767836),#6CBE45
11,M72,MQ_B3-Weekday,MQ_B3-Weekday-034000_M72_601,05:51:26,05:51:26,12,405489,MADISON AV/E 67 ST,40.768789,-73.967515,East Side - West Side,6CBE45,POINT (-73.967515 40.768789),#6CBE45
12,M72,MQ_B3-Weekday,MQ_B3-Weekday-034000_M72_601,05:52:02,05:52:02,13,400029,MADISON AV/E 69 ST,40.770075,-73.966558,East Side - West Side,6CBE45,POINT (-73.966558 40.770075),#6CBE45
13,M72,MQ_B3-Weekday,MQ_B3-Weekday-034000_M72_601,05:52:59,05:52:59,14,402290,E 72 ST/MADISON AV,40.771502,-73.964994,East Side - West Side,6CBE45,POINT (-73.964994 40.771502),#6CBE45
14,M72,MQ_B3-Weekday,MQ_B3-Weekday-034000_M72_601,05:54:00,05:54:00,15,402292,E 72 ST/LEXINGTON AV,40.770268,-73.962107,East Side - West Side,6CBE45,POINT (-73.962107 40.770268),#6CBE45
15,M72,MQ_B3-Weekday,MQ_B3-Weekday-034000_M72_601,05:54:27,05:54:27,16,402293,E 72 ST/3 AV,40.769518,-73.960284,East Side - West Side,6CBE45,POINT (-73.960284 40.769518),#6CBE45
16,M72,MQ_B3-Weekday,MQ_B3-Weekday-034000_M72_601,05:54:57,05:54:57,17,405365,E 72 ST/2 AV,40.768711,-73.958282,East Side - West Side,6CBE45,POINT (-73.958282 40.768711),#6CBE45
17,M72,MQ_B3-Weekday,MQ_B3-Weekday-034000_M72_601,05:55:34,05:55:34,18,402295,E 72 ST/1 AV,40.767672,-73.955852,East Side - West Side,6CBE45,POINT (-73.955852 40.767672),#6CBE45
18,M72,MQ_B3-Weekday,MQ_B3-Weekday-034000_M72_601,05:56:00,05:56:00,19,803058,E 72 ST/YORK AV,40.766958,-73.954141,East Side - West Side,6CBE45,POINT (-73.954141 40.766958),#6CBE45
2996,M57,MQ_B3-Weekday,MQ_B3-Weekday-037300_M57_451,06:13:00,06:13:00,1,404938,E 60 ST/YORK AV,40.75931,-73.959464,East Side - West Side,00AEEF,POINT (-73.959464 40.75931),#00AEEF
2997,M57,MQ_B3-Weekday,MQ_B3-Weekday-037300_M57_451,06:13:57,06:13:57,2,404266,SUTTON PL/E 58 ST,40.757808,-73.96043,East Side - West Side,00AEEF,POINT (-73.96043 40.757808),#00AEEF
2998,M57,MQ_B3-Weekday,MQ_B3-Weekday-037300_M57_451,06:14:54,06:14:54,3,404037,SUTTON PLACE/E 55 ST,40.756196,-73.961653,East Side - West Side,00AEEF,POINT (-73.961653 40.756196),#00AEEF
2999,M57,MQ_B3-Weekday,MQ_B3-Weekday-037300_M57_451,06:15:53,06:15:53,4,402221,E 55 ST/1 AV,40.756998,-73.963634,East Side - West Side,00AEEF,POINT (-73.963634 40.756998),#00AEEF
3000,M57,MQ_B3-Weekday,MQ_B3-Weekday-037300_M57_451,06:16:57,06:16:57,5,402222,E 57 ST/1 AV,40.758562,-73.963301,East Side - West Side,00AEEF,POINT (-73.963301 40.758562),#00AEEF
3001,M57,MQ_B3-Weekday,MQ_B3-Weekday-037300_M57_451,06:18:00,06:18:00,6,402223,E 57 ST/2 AV,40.75957,-73.965679,East Side - West Side,00AEEF,POINT (-73.965679 40.75957),#00AEEF
3002,M57,MQ_B3-Weekday,MQ_B3-Weekday-037300_M57_451,06:19:00,06:19:00,7,402224,E 57 ST/3 AV,40.760521,-73.967931,East Side - West Side,00AEEF,POINT (-73.967931 40.760521),#00AEEF
3003,M57,MQ_B3-Weekday,MQ_B3-Weekday-037300_M57_451,06:19:42,06:19:42,8,403617,E 57 ST/LEXINGTON AV,40.761183,-73.969508,East Side - West Side,00AEEF,POINT (-73.969508 40.761183),#00AEEF
3004,M57,MQ_B3-Weekday,MQ_B3-Weekday-037300_M57_451,06:21:00,06:21:00,9,803117,E 57 ST/MADISON AV,40.762343,-73.972454,East Side - West Side,00AEEF,POINT (-73.972454 40.762343),#00AEEF
3005,M57,MQ_B3-Weekday,MQ_B3-Weekday-037300_M57_451,06:21:46,06:21:46,10,402228,W 57 ST/5 AV,40.763167,-73.974327,East Side - West Side,00AEEF,POINT (-73.974327 40.763167),#00AEEF
3006,M57,MQ_B3-Weekday,MQ_B3-Weekday-037300_M57_451,06:23:07,06:23:07,11,402229,W 57 ST/AV OF THE AMERICAS,40.764577,-73.977639,East Side - West Side,00AEEF,POINT (-73.977639 40.764577),#00AEEF
3007,M57,MQ_B3-Weekday,MQ_B3-Weekday-037300_M57_451,06:24:15,06:24:15,12,400744,W 57 ST/7 AV,40.765736,-73.980402,East Side - West Side,00AEEF,POINT (-73.980402 40.765736),#00AEEF
3008,M57,MQ_B3-Weekday,MQ_B3-Weekday-037300_M57_451,06:25:00,06:25:00,13,400745,W 57 ST/BROADWAY,40.766518,-73.982248,East Side - West Side,00AEEF,POINT (-73.982248 40.766518),#00AEEF
3009,M57,MQ_B3-Weekday,MQ_B3-Weekday-037300_M57_451,06:27:08,06:27:08,14,402233,W 57 ST/9 AV,40.768068,-73.985902,East Side - West Side,00AEEF,POINT (-73.985902 40.768068),#00AEEF
3010,M57,MQ_B3-Weekday,MQ_B3-Weekday-037300_M57_451,06:28:55,06:28:55,15,403986,W 57 ST/10 AV,40.769323,-73.988953,East Side - West Side,00AEEF,POINT (-73.988953 40.769323),#00AEEF
3011,M57,MQ_B3-Weekday,MQ_B3-Weekday-037300_M57_451,06:30:57,06:30:57,16,405562,11 AV/W 58 ST,40.771083,-73.990735,East Side - West Side,00AEEF,POINT (-73.990735 40.771083),#00AEEF
3012,M57,MQ_B3-Weekday,MQ_B3-Weekday-037300_M57_451,06:32:22,06:32:22,17,405353,WEST END AV/W 61 ST,40.77291,-73.989366,East Side - West Side,00AEEF,POINT (-73.989366 40.77291),#00AEEF
3013,M57,MQ_B3-Weekday,MQ_B3-Weekday-037300_M57_451,06:33:49,06:33:49,18,405468,WEST END AV/W 64 ST,40.77484,-73.98805,East Side - West Side,00AEEF,POINT (-73.98805 40.77484),#00AEEF
3014,M57,MQ_B3-Weekday,MQ_B3-Weekday-037300_M57_451,06:35:00,06:35:00,19,403076,WEST END AV/W 66 ST,40.776334,-73.986857,East Side - West Side,00AEEF,POINT (-73.986857 40.776334),#00AEEF
3015,M57,MQ_B3-Weekday,MQ_B3-Weekday-037300_M57_451,06:36:04,06:36:04,20,403608,WEST END AV/W 69 ST,40.777706,-73.985853,East Side - West Side,00AEEF,POINT (-73.985853 40.777706),#00AEEF
3016,M57,MQ_B3-Weekday,MQ_B3-Weekday-037300_M57_451,06:36:51,06:36:51,21,405086,WEST END AV/WEST 70 ST,40.778725,-73.985135,East Side - West Side,00AEEF,POINT (-73.985135 40.778725),#00AEEF
3017,M57,MQ_B3-Weekday,MQ_B3-Weekday-037300_M57_451,06:37:54,06:37:54,22,400853,W 72 ST/WEST END AV,40.779553,-73.984116,East Side - West Side,00AEEF,POINT (-73.984116 40.779553),#00AEEF
3018,M57,MQ_B3-Weekday,MQ_B3-Weekday-037300_M57_451,06:39:00,06:39:00,23,400854,W 72 ST/BROADWAY,40.778765,-73.982253,East Side - West Side,00AEEF,POINT (-73.982253 40.778765),#00AEEF
6575,M22,MQ_B3-Weekday,MQ_B3-Weekday-030000_M22_251,05:00:00,05:00:00,1,402100,GRAND ST/FDR DR,40.713264,-73.977982,Lower East Side - Battery Park City,00AEEF,POINT (-73.977982 40.713264),#00AEEF
6576,M22,MQ_B3-Weekday,MQ_B3-Weekday-030000_M22_251,05:01:36,05:01:36,2,402102,CHERRY ST/JACKSON ST,40.712296,-73.980525,Lower East Side - Battery Park City,00AEEF,POINT (-73.980525 40.712296),#00AEEF
6577,M22,MQ_B3-Weekday,MQ_B3-Weekday-030000_M22_251,05:02:14,05:02:14,3,402103,JACKSON ST/MADISON ST,40.713361,-73.980705,Lower East Side - Battery Park City,00AEEF,POINT (-73.980705 40.713361),#00AEEF
6578,M22,MQ_B3-Weekday,MQ_B3-Weekday-030000_M22_251,05:02:31,05:02:31,4,402104,MADISON ST/JACKSON ST,40.713586,-73.981358,Lower East Side - Battery Park City,00AEEF,POINT (-73.981358 40.713586),#00AEEF
6579,M22,MQ_B3-Weekday,MQ_B3-Weekday-030000_M22_251,05:03:40,05:03:40,5,402105,MADISON ST/GOUVERNEUR ST,40.713218,-73.984341,Lower East Side - Battery Park City,00AEEF,POINT (-73.984341 40.713218),#00AEEF
6580,M22,MQ_B3-Weekday,MQ_B3-Weekday-030000_M22_251,05:04:08,05:04:08,6,402106,MADISON ST/MONTGOMERY ST,40.713092,-73.985553,Lower East Side - Battery Park City,00AEEF,POINT (-73.985553 40.713092),#00AEEF
6581,M22,MQ_B3-Weekday,MQ_B3-Weekday-030000_M22_251,05:04:52,05:04:52,7,402107,MADISON ST/CLINTON ST,40.712931,-73.98744,Lower East Side - Battery Park City,00AEEF,POINT (-73.98744 40.712931),#00AEEF
6582,M22,MQ_B3-Weekday,MQ_B3-Weekday-030000_M22_251,05:05:25,05:05:25,8,402108,MADISON ST/JEFFERSON ST,40.712807,-73.988886,Lower East Side - Battery Park City,00AEEF,POINT (-73.988886 40.712807),#00AEEF
6583,M22,MQ_B3-Weekday,MQ_B3-Weekday-030000_M22_251,05:06:00,05:06:00,9,402109,MADISON ST/RUTGERS ST,40.712684,-73.990419,Lower East Side - Battery Park City,00AEEF,POINT (-73.990419 40.712684),#00AEEF
6584,M22,MQ_B3-Weekday,MQ_B3-Weekday-030000_M22_251,05:06:41,05:06:41,10,402110,MADISON ST/PIKE ST,40.712489,-73.992197,Lower East Side - Battery Park City,00AEEF,POINT (-73.992197 40.712489),#00AEEF
6585,M22,MQ_B3-Weekday,MQ_B3-Weekday-030000_M22_251,05:08:22,05:08:22,11,401209,E BROADWAY/MARKET ST,40.71373,-73.995011,Lower East Side - Battery Park City,00AEEF,POINT (-73.995011 40.71373),#00AEEF
6586,M22,MQ_B3-Weekday,MQ_B3-Weekday-030000_M22_251,05:09:22,05:09:22,12,401210,E BROADWAY/CATHERINE ST,40.71351,-73.997626,Lower East Side - Battery Park City,00AEEF,POINT (-73.997626 40.71351),#00AEEF
6587,M22,MQ_B3-Weekday,MQ_B3-Weekday-030000_M22_251,05:10:00,05:10:00,13,403350,WORTH ST/MOTT ST,40.713757,-73.999037,Lower East Side - Battery Park City,00AEEF,POINT (-73.999037 40.713757),#00AEEF
6588,M22,MQ_B3-Weekday,MQ_B3-Weekday-030000_M22_251,05:12:07,05:12:07,14,401806,WORTH ST/CENTRE ST,40.715354,-74.002503,Lower East Side - Battery Park City,00AEEF,POINT (-74.002503 40.715354),#00AEEF
6589,M22,MQ_B3-Weekday,MQ_B3-Weekday-030000_M22_251,05:14:00,05:14:00,15,401808,CENTRE ST/CHAMBERS ST,40.713272,-74.004029,Lower East Side - Battery Park City,00AEEF,POINT (-74.004029 40.713272),#00AEEF
6590,M22,MQ_B3-Weekday,MQ_B3-Weekday-030000_M22_251,05:14:54,05:14:54,16,402118,CHAMBERS ST/BROADWAY,40.714164,-74.006143,Lower East Side - Battery Park City,00AEEF,POINT (-74.006143 40.714164),#00AEEF
6591,M22,MQ_B3-Weekday,MQ_B3-Weekday-030000_M22_251,05:15:32,05:15:32,17,402119,CHAMBERS ST/CHURCH ST,40.714935,-74.00773,Lower East Side - Battery Park City,00AEEF,POINT (-74.00773 40.714935),#00AEEF
6592,M22,MQ_B3-Weekday,MQ_B3-Weekday-030000_M22_251,05:16:10,05:16:10,18,402120,CHAMBERS ST/HUDSON ST,40.715652,-74.009434,Lower East Side - Battery Park City,00AEEF,POINT (-74.009434 40.715652),#00AEEF
6593,M22,MQ_B3-Weekday,MQ_B3-Weekday-030000_M22_251,05:17:24,05:17:24,19,402080,CHAMBERS ST/WEST ST,40.717131,-74.012599,Lower East Side - Battery Park City,00AEEF,POINT (-74.012599 40.717131),#00AEEF
6594,M22,MQ_B3-Weekday,MQ_B3-Weekday-030000_M22_251,05:18:12,05:18:12,20,405062,NORTH END AV/WARREN ST,40.717251,-74.014498,Lower East Side - Battery Park City,00AEEF,POINT (-74.014498 40.717251),#00AEEF
6595,M22,MQ_B3-Weekday,MQ_B3-Weekday-030000_M22_251,05:19:07,05:19:07,21,405053,MURRAY ST/NORTH END AV,40.715482,-74.015376,Lower East Side - Battery Park City,00AEEF,POINT (-74.015376 40.715482),#00AEEF
6596,M22,MQ_B3-Weekday,MQ_B3-Weekday-030000_M22_251,05:21:00,05:21:00,22,803094,VESEY ST/NORTH END AV,40.71453,-74.015356,Lower East Side - Battery Park City,00AEEF,POINT (-74.015356 40.71453),#00AEEF
9092,M21,MQ_B3-Weekday,MQ_B3-Weekday-039500_M21_201,06:35:00,06:35:00,1,405372,GRAND ST/FDR DRIVE,40.713614,-73.978664,Lower East Side - West Village,FAA61A,POINT (-73.978664 40.713614),#FAA61A
9093,M21,MQ_B3-Weekday,MQ_B3-Weekday-039500_M21_201,06:35:38,06:35:38,2,405352,LEWIS ST/GRAND ST,40.714038,-73.979844,Lower East Side - West Village,FAA61A,POINT (-73.979844 40.714038),#FAA61A
9094,M21,MQ_B3-Weekday,MQ_B3-Weekday-039500_M21_201,06:36:29,06:36:29,3,823252,LEWIS ST/Delancy (not used),40.715465,-73.97912,Lower East Side - West Village,FAA61A,POINT (-73.97912 40.715465),#FAA61A
9095,M21,MQ_B3-Weekday,MQ_B3-Weekday-039500_M21_201,06:37:29,06:37:29,4,403380,DELANCEY ST/COLUMBIA ST,40.716444,-73.980503,Lower East Side - West Village,FAA61A,POINT (-73.980503 40.716444),#FAA61A
9096,M21,MQ_B3-Weekday,MQ_B3-Weekday-039500_M21_201,06:38:19,06:38:19,5,401624,COLUMBIA ST/RIVINGTON ST,40.71778,-73.979762,Lower East Side - West Village,FAA61A,POINT (-73.979762 40.71778),#FAA61A
9097,M21,MQ_B3-Weekday,MQ_B3-Weekday-039500_M21_201,06:39:26,06:39:26,6,405350,COLUMBIA ST/HOUSTON ST,40.719624,-73.978732,Lower East Side - West Village,FAA61A,POINT (-73.978732 40.719624),#FAA61A
9098,M21,MQ_B3-Weekday,MQ_B3-Weekday-039500_M21_201,06:41:00,06:41:00,7,403303,E HOUSTON ST/AV C,40.720988,-73.981738,Lower East Side - West Village,FAA61A,POINT (-73.981738 40.720988),#FAA61A
9099,M21,MQ_B3-Weekday,MQ_B3-Weekday-039500_M21_201,06:42:20,06:42:20,8,402067,E HOUSTON ST/AV B,40.721692,-73.984158,Lower East Side - West Village,FAA61A,POINT (-73.984158 40.721692),#FAA61A
9100,M21,MQ_B3-Weekday,MQ_B3-Weekday-039500_M21_201,06:43:23,06:43:23,9,402068,E HOUSTON ST/AV A,40.722234,-73.986069,Lower East Side - West Village,FAA61A,POINT (-73.986069 40.722234),#FAA61A
9101,M21,MQ_B3-Weekday,MQ_B3-Weekday-039500_M21_201,06:45:00,06:45:00,10,405311,E HOUSTON ST/1 AV,40.723164,-73.988978,Lower East Side - West Village,FAA61A,POINT (-73.988978 40.723164),#FAA61A
9102,M21,MQ_B3-Weekday,MQ_B3-Weekday-039500_M21_201,06:46:42,06:46:42,11,403731,E HOUSTON ST/2 AV,40.723879,-73.991401,Lower East Side - West Village,FAA61A,POINT (-73.991401 40.723879),#FAA61A
9103,M21,MQ_B3-Weekday,MQ_B3-Weekday-039500_M21_201,06:47:43,06:47:43,12,402071,E HOUSTON ST/BOWERY,40.724255,-73.992852,Lower East Side - West Village,FAA61A,POINT (-73.992852 40.724255),#FAA61A
9104,M21,MQ_B3-Weekday,MQ_B3-Weekday-039500_M21_201,06:48:55,06:48:55,13,404155,E HOUSTON ST/MOTT ST,40.724865,-73.994531,Lower East Side - West Village,FAA61A,POINT (-73.994531 40.724865),#FAA61A
9105,M21,MQ_B3-Weekday,MQ_B3-Weekday-039500_M21_201,06:50:00,06:50:00,14,405361,E HOUSTON ST/CROSBY ST,40.725297,-73.996086,Lower East Side - West Village,FAA61A,POINT (-73.996086 40.725297),#FAA61A
9106,M21,MQ_B3-Weekday,MQ_B3-Weekday-039500_M21_201,06:51:09,06:51:09,15,400890,W HOUSTON ST/GREENE ST,40.72623,-73.998164,Lower East Side - West Village,FAA61A,POINT (-73.998164 40.72623),#FAA61A
9107,M21,MQ_B3-Weekday,MQ_B3-Weekday-039500_M21_201,06:52:02,06:52:02,16,403323,W HOUSTON ST/LA GUARDIA PL,40.726916,-73.999765,Lower East Side - West Village,FAA61A,POINT (-73.999765 40.726916),#FAA61A
9108,M21,MQ_B3-Weekday,MQ_B3-Weekday-039500_M21_201,06:53:00,06:53:00,17,400719,W HOUSTON ST/SULLIVAN ST,40.727752,-74.001516,Lower East Side - West Village,FAA61A,POINT (-74.001516 40.727752),#FAA61A
9109,M21,MQ_B3-Weekday,MQ_B3-Weekday-039500_M21_201,06:54:36,06:54:36,18,404940,W HOUSTON ST/VARICK ST,40.728569,-74.004612,Lower East Side - West Village,FAA61A,POINT (-74.004612 40.728569),#FAA61A
9110,M21,MQ_B3-Weekday,MQ_B3-Weekday-039500_M21_201,06:55:56,06:55:56,19,403853,W HOUSTON ST/HUDSON ST,40.728889,-74.007303,Lower East Side - West Village,FAA61A,POINT (-74.007303 40.728889),#FAA61A
9111,M21,MQ_B3-Weekday,MQ_B3-Weekday-039500_M21_201,06:58:00,06:58:00,20,403854,WASHINGTON ST/W HOUSTON ST,40.72725,-74.009716,Lower East Side - West Village,FAA61A,POINT (-74.009716 40.72725),#FAA61A
10878,M8,MQ_B3-Weekday,MQ_B3-Weekday-030000_M8_1,05:00:00,05:00:00,1,401528,WEST ST/CHRISTOPHER ST,40.732847,-74.010081,West Village - East Village,00AEEF,POINT (-74.010081 40.732847),#00AEEF
10879,M8,MQ_B3-Weekday,MQ_B3-Weekday-030000_M8_1,05:00:35,05:00:35,2,401529,W 10 ST/WASHINGTON ST,40.73331,-74.008708,West Village - East Village,00AEEF,POINT (-74.008708 40.73331),#00AEEF
10880,M8,MQ_B3-Weekday,MQ_B3-Weekday-030000_M8_1,05:00:59,05:00:59,3,403313,W 10 ST/GREENWICH ST,40.733501,-74.007459,West Village - East Village,00AEEF,POINT (-74.007459 40.733501),#00AEEF
10881,M8,MQ_B3-Weekday,MQ_B3-Weekday-030000_M8_1,05:01:30,05:01:30,4,403312,W 10 ST/HUDSON ST,40.733775,-74.005849,West Village - East Village,00AEEF,POINT (-74.005849 40.733775),#00AEEF
10882,M8,MQ_B3-Weekday,MQ_B3-Weekday-030000_M8_1,05:02:00,05:02:00,5,401531,W 10 ST/BLEECKER ST,40.734005,-74.004254,West Village - East Village,00AEEF,POINT (-74.004254 40.734005),#00AEEF
10883,M8,MQ_B3-Weekday,MQ_B3-Weekday-030000_M8_1,05:02:32,05:02:32,6,401532,W 10 ST/7 AV S,40.734228,-74.002587,West Village - East Village,00AEEF,POINT (-74.002587 40.734228),#00AEEF
10884,M8,MQ_B3-Weekday,MQ_B3-Weekday-030000_M8_1,05:03:03,05:03:03,7,401533,W 10 ST/WAVERLY PL,40.734489,-74.001021,West Village - East Village,00AEEF,POINT (-74.001021 40.734489),#00AEEF
10885,M8,MQ_B3-Weekday,MQ_B3-Weekday-030000_M8_1,05:03:37,05:03:37,8,401535,GREENWICH AV/CHRISTOPHER ST,40.734143,-73.999729,West Village - East Village,00AEEF,POINT (-73.999729 40.734143),#00AEEF
10886,M8,MQ_B3-Weekday,MQ_B3-Weekday-030000_M8_1,05:04:00,05:04:00,9,401536,W 8 ST/AV OF THE AMERICAS,40.733369,-73.999159,West Village - East Village,00AEEF,POINT (-73.999159 40.733369),#00AEEF
10887,M8,MQ_B3-Weekday,MQ_B3-Weekday-030000_M8_1,05:04:56,05:04:56,10,401538,W 8 ST/5 AV,40.732336,-73.996709,West Village - East Village,00AEEF,POINT (-73.996709 40.732336),#00AEEF
10888,M8,MQ_B3-Weekday,MQ_B3-Weekday-030000_M8_1,05:05:46,05:05:46,11,400336,E 8 ST/UNIVERSITY PL,40.731417,-73.994502,West Village - East Village,00AEEF,POINT (-73.994502 40.731417),#00AEEF
10889,M8,MQ_B3-Weekday,MQ_B3-Weekday-030000_M8_1,05:06:31,05:06:31,12,400337,E 8 ST/MERCER ST,40.730576,-73.99259,West Village - East Village,00AEEF,POINT (-73.99259 40.730576),#00AEEF
10890,M8,MQ_B3-Weekday,MQ_B3-Weekday-030000_M8_1,05:07:00,05:07:00,13,404010,E 8 ST/LAFAYETTE ST,40.730069,-73.991279,West Village - East Village,00AEEF,POINT (-73.991279 40.730069),#00AEEF
10891,M8,MQ_B3-Weekday,MQ_B3-Weekday-030000_M8_1,05:07:40,05:07:40,14,401542,ST MARKS PL/3 AV,40.729322,-73.989533,West Village - East Village,00AEEF,POINT (-73.989533 40.729322),#00AEEF
10892,M8,MQ_B3-Weekday,MQ_B3-Weekday-030000_M8_1,05:08:18,05:08:18,15,401543,ST MARKS PL/2 AV,40.728611,-73.987848,West Village - East Village,00AEEF,POINT (-73.987848 40.728611),#00AEEF
10893,M8,MQ_B3-Weekday,MQ_B3-Weekday-030000_M8_1,05:09:24,05:09:24,16,401544,ST MARKS PL/1 AV,40.727381,-73.984926,West Village - East Village,00AEEF,POINT (-73.984926 40.727381),#00AEEF
10894,M8,MQ_B3-Weekday,MQ_B3-Weekday-030000_M8_1,05:10:00,05:10:00,17,401545,ST MARKS PL/AV A,40.72672,-73.983353,West Village - East Village,00AEEF,POINT (-73.983353 40.72672),#00AEEF
10895,M8,MQ_B3-Weekday,MQ_B3-Weekday-030000_M8_1,05:10:36,05:10:36,18,401547,E 10 ST/AV A,40.727645,-73.981877,West Village - East Village,00AEEF,POINT (-73.981877 40.727645),#00AEEF
10896,M8,MQ_B3-Weekday,MQ_B3-Weekday-030000_M8_1,05:11:15,05:11:15,19,401548,E 10 ST/AV B,40.726672,-73.97959,West Village - East Village,00AEEF,POINT (-73.97959 40.726672),#00AEEF
10897,M8,MQ_B3-Weekday,MQ_B3-Weekday-030000_M8_1,05:11:54,05:11:54,20,401549,E 10 ST/AV C,40.725667,-73.97722,West Village - East Village,00AEEF,POINT (-73.97722 40.725667),#00AEEF
10898,M8,MQ_B3-Weekday,MQ_B3-Weekday-030000_M8_1,05:12:26,05:12:26,21,401591,E 10 ST/AV D,40.724868,-73.975315,West Village - East Village,00AEEF,POINT (-73.975315 40.724868),#00AEEF
10899,M8,MQ_B3-Weekday,MQ_B3-Weekday-030000_M8_1,05:13:00,05:13:00,22,803177,AV D/LOOP,40.724689,-73.974548,West Village - East Village,00AEEF,POINT (-73.974548 40.724689),#00AEEF
13329,M9,MQ_B3-Weekday,MQ_B3-Weekday-036000_M9_51,06:00:00,06:00:00,1,405396,1 AV/E 27 ST,40.739627,-73.976496,Battery Park City - Kips Bay,B933AD,POINT (-73.976496 40.739627),#B933AD
13330,M9,MQ_B3-Weekday,MQ_B3-Weekday-036000_M9_51,06:00:40,06:00:40,2,402048,E 29 ST/1 AV,40.740788,-73.975905,Battery Park City - Kips Bay,B933AD,POINT (-73.975905 40.740788),#B933AD
13331,M9,MQ_B3-Weekday,MQ_B3-Weekday-036000_M9_51,06:01:34,06:01:34,3,402049,E 29 ST/2 AV,40.741591,-73.977915,Battery Park City - Kips Bay,B933AD,POINT (-73.977915 40.741591),#B933AD
13332,M9,MQ_B3-Weekday,MQ_B3-Weekday-036000_M9_51,06:04:04,06:04:04,4,401832,E 23 ST/2 AV,40.737663,-73.980554,Battery Park City - Kips Bay,B933AD,POINT (-73.980554 40.737663),#B933AD
13333,M9,MQ_B3-Weekday,MQ_B3-Weekday-036000_M9_51,06:04:54,06:04:54,5,405390,E 23 ST/1 AV,40.736864,-73.978704,Battery Park City - Kips Bay,B933AD,POINT (-73.978704 40.736864),#B933AD
13334,M9,MQ_B3-Weekday,MQ_B3-Weekday-036000_M9_51,06:06:39,06:06:39,6,404264,AV C/E 23 ST,40.735175,-73.975191,Battery Park City - Kips Bay,B933AD,POINT (-73.975191 40.735175),#B933AD
13335,M9,MQ_B3-Weekday,MQ_B3-Weekday-036000_M9_51,06:07:54,06:07:54,7,402054,AV C/E 20 ST,40.732795,-73.974542,Battery Park City - Kips Bay,B933AD,POINT (-73.974542 40.732795),#B933AD
13336,M9,MQ_B3-Weekday,MQ_B3-Weekday-036000_M9_51,06:08:43,06:08:43,8,402055,AV C/E 18 ST,40.731266,-73.974185,Battery Park City - Kips Bay,B933AD,POINT (-73.974185 40.731266),#B933AD
13337,M9,MQ_B3-Weekday,MQ_B3-Weekday-036000_M9_51,06:09:29,06:09:29,9,402056,AV C/E 16 ST,40.730031,-73.974881,Battery Park City - Kips Bay,B933AD,POINT (-73.974881 40.730031),#B933AD
13338,M9,MQ_B3-Weekday,MQ_B3-Weekday-036000_M9_51,06:10:00,06:10:00,10,402057,AV C/E 14 ST,40.728544,-73.975657,Battery Park City - Kips Bay,B933AD,POINT (-73.975657 40.728544),#B933AD
13339,M9,MQ_B3-Weekday,MQ_B3-Weekday-036000_M9_51,06:11:43,06:11:43,11,401589,AV C/E 12 ST,40.726979,-73.976815,Battery Park City - Kips Bay,B933AD,POINT (-73.976815 40.726979),#B933AD
